,Id,MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
857,858,60,8125,6,5,1994,1995,0,702,702,702,779,1481,0,2,1,3,1,6,1,2,343,0,36,0,0,0,0,0,3,2009,-0.08712207746795325
858,859,20,10400,7,5,1976,1976,0,1090,1090,1370,0,1370,0,2,0,3,1,6,1,2,479,0,0,0,0,0,0,0,6,2009,-0.36405192234497313
859,860,60,11029,6,7,1968,1984,619,435,1054,1512,1142,2654,1,2,1,4,1,9,1,2,619,0,65,0,0,222,0,0,8,2006,0.8695446593799336
860,861,50,7642,7,8,1918,1998,0,912,912,912,514,1426,0,1,1,3,1,7,1,1,216,0,240,0,0,0,0,0,6,2007,0.11365206006788615
861,862,190,11625,5,4,1965,1965,841,198,1039,1039,0,1039,1,1,1,3,1,6,0,2,504,0,0,0,0,0,0,0,4,2010,-0.6221001868894689
862,863,20,9672,6,5,1984,1985,338,702,1040,1097,0,1097,0,2,0,3,1,6,0,2,480,0,0,0,0,0,0,0,5,2010,-0.36405192234497313
863,864,20,7931,5,5,1959,1959,1148,0,1148,1148,0,1148,1,1,0,3,1,6,0,1,672,0,0,0,0,0,0,0,7,2009,-0.6095124666677862
864,865,20,8640,7,5,2007,2008,0,1372,1372,1372,0,1372,0,2,0,3,1,6,0,2,529,0,140,0,0,0,0,0,5,2008,0.8768455371085095
865,866,20,8750,5,6,1970,1970,828,174,1002,1002,0,1002,1,1,0,3,1,5,0,2,902,0,0,0,0,0,0,0,8,2009,-0.40810894312086266
866,867,20,10656,8,5,2006,2007,0,1638,1638,1646,0,1646,0,2,0,3,1,6,1,3,870,192,80,0,0,0,0,0,11,2007,0.8556981671360826
867,868,20,6970,4,5,1961,1961,932,108,1040,1120,0,1120,1,1,1,3,1,5,0,2,544,168,0,0,0,0,0,400,5,2007,-0.6535694874436757
868,869,60,14762,5,6,1948,1950,0,0,0,1547,720,2320,0,2,0,2,1,7,1,2,672,120,144,0,0,0,0,0,5,2006,-0.15006067857636685
869,870,60,9938,7,5,1993,1994,750,300,1050,1062,887,1949,1,2,1,3,1,8,1,2,574,156,90,0,0,0,0,0,6,2010,0.6933165762763754
870,871,20,6600,5,5,1962,1962,0,894,894,894,0,894,0,1,0,2,1,5,0,1,308,0,0,0,0,0,0,0,8,2009,-0.8990300317664888
871,872,60,8750,6,5,1998,1998,505,299,804,804,878,1682,0,2,1,3,1,7,0,2,523,0,77,0,0,0,0,0,6,2010,0.24645250840663888
872,873,20,8892,5,7,1953,1996,0,105,105,910,0,910,0,1,0,3,1,5,0,2,414,196,0,150,0,0,0,0,10,2008,-0.8172098503255512
873,874,40,12144,5,7,1949,1950,375,457,832,1036,0,1268,0,1,0,3,1,6,1,1,288,0,28,0,0,0,0,0,9,2009,-0.6032186065569448
874,875,50,5720,5,6,1941,1950,0,676,676,676,455,1131,0,1,1,3,1,5,0,1,200,26,0,0,0,0,0,0,8,2009,-1.440302001298846
875,876,60,9000,8,5,2007,2007,64,1120,1184,1184,1426,2610,0,2,1,4,1,11,1,2,550,208,364,0,0,0,0,0,8,2007,1.5426981736748604
876,877,20,25286,4,5,1963,1963,633,431,1064,1040,0,1040,1,1,0,3,1,5,0,2,648,0,0,0,0,0,0,0,1,2007,-0.6126593967232069
877,878,60,8834,9,5,2004,2005,1170,292,1462,1462,762,2224,1,2,1,4,1,10,1,3,738,184,0,0,0,0,0,0,6,2009,2.1283166815482057
878,879,85,11782,5,7,1961,1995,899,210,1109,1155,0,1155,1,1,0,3,1,6,0,2,576,192,0,0,0,0,0,400,6,2010,-0.41440280323170403
879,880,20,7000,5,8,1978,2005,646,218,864,864,0,864,1,1,0,3,1,6,0,1,336,0,0,0,0,0,0,0,7,2009,-0.5591615857810553
880,881,20,7024,5,5,2005,2006,980,110,1090,1090,0,1090,1,1,1,2,1,5,0,2,450,0,49,0,0,0,0,0,6,2007,-0.30111332123655954
881,882,50,13758,7,5,1990,1991,902,254,1156,1187,530,1717,0,2,1,3,1,7,1,2,400,168,36,0,0,0,0,0,4,2007,0.08281214552476349
882,883,60,9636,6,5,1992,1993,0,808,808,808,785,1593,0,2,1,3,1,7,1,2,389,342,40,0,0,0,0,0,12,2009,-0.03677119658122236
883,884,75,6204,4,5,1912,1950,0,795,795,954,795,2230,1,1,0,5,1,10,0,1,440,0,188,0,0,0,0,0,3,2006,-0.7857405497713443
884,885,20,7150,5,5,1967,1967,432,460,892,892,0,892,0,1,0,3,1,5,0,1,288,0,0,0,0,0,0,0,7,2009,-1.0186133738724747
885,886,120,5119,9,5,1999,2000,1238,460,1698,1709,0,1709,1,2,0,2,1,5,1,2,506,97,65,0,0,0,0,0,1,2008,1.8627157848707003
886,887,90,8393,5,5,1959,2005,528,1098,1626,1712,0,1712,0,2,0,4,2,8,0,2,588,272,54,0,0,0,0,0,6,2006,-0.4521659638967522
887,888,50,16466,5,7,1955,1955,0,816,816,872,521,1393,0,1,1,3,1,8,0,1,300,121,0,0,0,265,0,0,4,2008,-0.571749306002738
888,889,20,15865,8,6,1970,1970,351,1043,2217,2217,0,2217,1,2,0,4,1,8,1,2,621,81,207,0,0,224,0,0,10,2007,1.0961236233702225
889,890,20,12160,6,4,1953,1953,1024,481,1505,1505,0,1505,1,1,0,2,1,6,1,2,505,0,0,0,162,0,0,0,2,2009,-0.39552122289917996
890,891,50,8064,5,7,1949,2006,0,672,672,672,252,924,0,1,0,3,1,6,1,2,576,0,0,0,0,0,0,2000,7,2007,-0.7303545807959403
891,892,60,11184,6,5,1978,1978,226,192,918,918,765,1683,0,2,1,3,1,7,1,2,440,243,0,0,0,0,0,0,7,2009,-0.10600365780047734
892,893,20,8414,6,8,1963,2003,663,396,1059,1068,0,1068,0,1,0,3,1,6,0,1,264,192,0,0,0,0,0,0,2,2006,-0.3325826217907663
893,894,20,13284,5,5,1954,1954,1064,319,1383,1383,0,1383,1,1,0,3,1,6,1,1,354,511,116,0,0,0,0,0,6,2008,-0.20041155946309774
894,895,90,7018,5,5,1979,1979,0,0,0,1535,0,1535,0,2,0,4,2,8,0,2,400,0,0,0,0,0,0,0,6,2009,-0.7812341459319819
895,896,60,7056,6,5,1963,1963,400,380,780,983,813,1796,1,1,1,4,1,8,1,2,483,0,50,0,0,0,0,0,10,2008,-0.5151045650051658
896,897,30,8765,4,6,1936,1950,285,666,951,951,0,951,0,1,0,2,1,6,0,1,327,0,28,0,0,0,0,0,4,2006,-0.9367931924315369
897,898,90,7018,5,5,1979,1979,0,0,0,1120,1120,2240,0,2,0,6,2,12,0,2,528,154,0,0,0,0,0,0,6,2009,-0.4779330271905367
898,899,20,12919,9,5,2009,2010,2188,142,2330,2364,0,2364,1,2,1,2,1,11,2,3,820,0,67,0,0,0,0,0,3,2010,5.421981791593042
899,900,20,6993,5,7,1961,1994,465,447,912,1236,0,1236,0,1,0,3,1,6,1,1,288,0,0,0,0,0,0,0,6,2006,-0.5780431661135794
900,901,20,7340,4,6,1971,1971,322,536,858,858,0,858,0,1,0,2,1,4,0,1,684,0,0,0,0,0,0,0,6,2007,-0.8927361716556474
901,902,20,8712,5,7,1957,2000,860,132,992,1306,0,1306,1,1,0,2,1,5,0,1,756,0,0,0,0,0,0,0,5,2009,-0.3514642021232904
902,903,60,7875,7,5,2003,2003,0,783,783,807,702,1509,0,2,1,3,1,8,1,2,393,0,75,0,0,0,0,0,7,2006,-0.01159575613785692
903,904,20,14859,7,5,2006,2006,0,1670,1670,1670,0,1670,0,2,0,3,1,7,1,3,690,144,60,0,0,0,0,0,8,2006,0.7436674571631063
904,905,20,6173,5,6,1967,1967,599,277,876,902,0,902,0,1,0,3,1,6,0,1,288,0,0,0,0,0,0,0,8,2007,-0.6976265082195653
905,906,20,9920,5,5,1954,1954,354,412,1056,1063,0,1063,1,1,0,3,1,6,0,1,280,0,0,164,0,0,0,0,2,2010,-0.6661572076653585
906,907,20,13501,8,5,2006,2006,63,1560,1623,1636,0,1636,1,2,0,3,1,8,1,3,865,0,60,0,0,0,0,0,6,2007,0.9324832604883472
907,908,50,11500,7,7,1936,1987,223,794,1017,1020,1037,2057,0,1,1,3,1,6,1,1,180,0,0,0,0,322,0,0,6,2006,0.8695446593799336
908,909,20,8885,5,5,1983,1983,301,239,864,902,0,902,1,1,0,2,1,5,0,2,484,164,0,0,0,0,0,0,6,2006,-0.6283940470003103
909,910,60,12589,6,5,2005,2005,0,742,742,742,742,1484,0,2,1,3,1,8,1,2,390,36,24,0,0,0,0,0,6,2009,-0.08712207746795325
910,911,90,11600,5,5,1960,1960,443,662,1105,1105,1169,2274,0,2,0,5,2,12,0,2,480,0,0,0,0,0,0,0,1,2010,-0.3351001658351029
911,912,20,9286,5,7,1977,1989,196,1072,1268,1268,0,1268,0,1,1,3,1,5,0,1,252,173,0,0,0,0,0,0,10,2009,-0.47104754422927625
912,913,30,6120,5,7,1925,1950,489,279,768,1015,0,1015,0,1,0,3,1,6,0,1,450,0,0,112,0,120,0,620,7,2006,-1.1696660165326673
913,914,90,6270,5,6,1949,1950,284,717,1001,1001,1001,2002,0,2,0,4,2,8,0,3,871,0,0,0,0,0,0,0,8,2007,-0.4521659638967522
914,915,160,3000,6,5,2009,2009,294,318,612,612,612,1224,0,2,1,2,1,4,0,2,528,0,234,0,0,0,0,0,6,2009,-0.09048299876714254
915,916,160,2001,4,5,1970,1970,0,546,546,546,546,1092,0,1,1,3,1,6,0,1,286,0,0,0,0,0,0,0,1,2007,-1.3333063794145428
916,917,20,9000,2,3,1949,1950,50,430,480,480,0,480,1,0,0,1,1,4,0,1,308,0,0,0,0,0,0,0,10,2006,-1.8329004072929083
917,918,20,17140,4,6,1956,1956,1059,75,1134,1229,0,1229,0,1,0,3,1,6,0,1,284,0,0,0,0,0,0,0,4,2009,-0.5780431661135794
918,919,60,13125,7,5,1991,1991,48,422,1104,912,1215,2127,1,2,1,4,1,8,1,3,833,72,192,224,0,0,0,0,11,2007,0.718492016719741
919,920,20,11029,6,8,1958,2002,528,245,1184,1414,0,1414,1,1,0,3,1,6,1,2,601,0,51,0,0,190,0,0,5,2008,-0.05565277691374645
920,921,60,8462,6,5,1994,1994,814,114,928,936,785,1721,0,2,1,3,1,7,0,2,471,300,87,0,0,0,0,0,7,2007,0.2527463685174802
921,922,90,8777,5,7,1900,2003,1084,188,1272,1272,928,2200,2,2,2,4,2,9,0,0,0,0,70,0,0,0,0,0,9,2008,-0.4408370156972377
922,923,20,10237,6,5,2005,2006,28,1288,1316,1316,0,1316,0,2,0,3,1,6,1,2,397,100,0,0,23,0,0,0,10,2006,-0.13759883555690097
923,924,120,8012,6,5,1993,1994,165,598,1604,1617,0,1617,1,2,0,2,1,5,1,2,533,0,69,0,0,0,0,0,7,2008,0.15204460674401846
924,925,20,10240,6,6,1980,1980,625,0,1686,1686,0,1686,1,2,0,3,1,7,1,2,612,384,131,0,0,0,0,0,5,2006,0.33456654995841795
925,926,20,15611,5,6,1977,1977,767,266,1126,1126,0,1126,0,2,0,3,1,6,0,2,540,180,0,0,0,0,0,0,3,2008,-0.07453435724627053
926,927,60,11999,8,5,2003,2004,0,1181,1181,1234,1140,2374,0,2,1,4,1,10,1,3,656,104,100,0,0,0,0,0,5,2007,1.310114867138829
927,928,60,9900,7,5,1968,1968,552,280,832,1098,880,1978,0,2,1,4,1,9,1,2,486,0,43,0,0,0,0,0,4,2008,-0.06194663702458781
928,929,20,11838,8,5,2001,2001,0,1753,1753,1788,0,1788,0,2,0,3,1,7,1,2,522,202,151,0,0,0,0,0,6,2009,0.6996104363872169
929,930,60,13006,7,5,1997,1997,0,964,964,993,1243,2236,0,2,1,4,1,8,1,2,642,0,0,0,0,0,0,0,11,2006,0.5170884931728174
930,931,20,8925,8,5,2007,2007,16,1450,1466,1466,0,1466,0,2,0,3,1,7,0,3,610,100,18,0,0,0,0,0,7,2009,0.2527463685174802
931,932,20,9100,5,6,1965,1965,338,121,925,925,0,925,0,1,0,2,1,5,0,1,429,0,0,0,0,0,0,0,7,2009,-0.798328269993027
932,933,20,11670,9,5,2006,2006,0,1905,1905,1905,0,1905,0,2,0,3,1,8,1,3,788,0,191,0,0,0,0,0,3,2007,1.750685074897724
933,934,20,8487,7,5,2004,2004,20,1480,1500,1500,0,1500,0,2,0,3,1,6,0,2,570,192,36,0,0,0,0,0,8,2009,0.1142814460789703
934,935,20,27650,7,7,1960,2007,425,160,585,2069,0,2069,1,2,0,4,1,9,1,2,505,0,0,0,0,0,0,0,11,2008,0.7688428976064718
935,936,30,5825,4,5,1926,1953,0,600,600,747,0,747,0,1,0,1,1,5,0,2,528,0,0,32,0,0,0,0,6,2006,-1.2716265503282973
936,937,20,10083,7,5,2003,2003,833,343,1176,1200,0,1200,1,2,0,2,1,5,0,2,555,0,41,0,0,0,0,0,8,2009,0.05008407294838842
937,938,60,9675,7,5,2005,2005,341,772,1113,1113,858,1971,0,2,1,3,1,8,1,2,689,0,48,0,0,0,0,0,2,2009,0.9073078200449818
938,939,60,8760,7,5,2006,2006,464,927,1391,1391,571,1962,0,2,1,3,1,7,0,3,868,0,90,0,0,0,0,0,8,2006,0.7411373253985482
939,940,70,24090,7,7,1940,1950,0,1032,1032,1207,1196,2403,0,2,0,4,1,10,2,1,349,56,0,318,0,0,0,0,6,2010,0.7990534261385104
940,941,90,12640,6,5,1976,1976,936,396,1728,1728,0,1728,0,2,0,4,2,8,0,2,574,40,0,0,0,0,0,0,7,2006,-0.3778984145888241
941,942,60,8755,7,5,1999,1999,772,220,992,1022,1038,2060,1,2,1,3,1,8,1,2,390,0,0,0,168,0,0,0,6,2009,0.4163867313993556
942,943,90,7711,4,3,1977,1977,1440,0,1440,1440,0,1440,2,2,0,4,2,8,0,0,0,321,0,0,0,0,0,0,8,2007,-0.3892273627883386
943,944,90,25000,5,4,1967,1967,0,1632,1632,1632,0,1632,0,2,0,4,2,8,0,2,576,0,0,0,0,0,0,0,6,2007,-0.4773414043401176
944,945,20,14375,6,6,1958,1958,111,354,819,1344,0,1344,0,1,0,3,1,7,1,2,525,0,118,0,0,233,0,0,1,2009,-0.5465738655593726
945,946,50,8820,5,6,1890,1996,1088,0,1088,1188,561,1869,0,1,0,2,1,7,0,2,456,48,0,244,0,0,0,0,9,2009,-0.7051791403525749
946,947,80,8163,5,6,1959,1959,748,102,1144,1144,0,1144,1,1,0,3,1,6,1,1,796,86,0,0,0,0,0,0,3,2006,-0.4773414043401176
947,948,20,14536,8,5,2002,2003,1300,316,1616,1629,0,1629,1,2,0,3,1,9,1,3,808,0,252,0,0,0,0,0,11,2007,1.121299063813588
948,949,60,14006,7,5,2002,2002,0,936,936,936,840,1776,0,2,1,3,1,7,1,2,474,144,96,0,0,0,0,0,2,2006,0.1457507466331771
949,950,20,9360,6,7,1972,2006,982,179,1161,1381,0,1381,1,1,1,3,1,5,1,2,676,0,0,0,0,0,0,0,3,2010,0.2086893477415907
950,951,20,7200,5,8,1950,2002,398,317,864,864,0,864,1,1,0,3,1,5,0,2,720,194,0,0,0,0,0,0,7,2007,-0.6535694874436757
951,952,20,7800,5,5,1965,1965,641,187,828,965,0,965,1,1,0,3,1,6,0,1,300,421,0,0,0,0,0,0,7,2006,-0.7681177414609885
952,953,85,7200,5,8,1972,2003,660,108,768,768,0,768,0,1,0,2,1,5,0,1,396,192,0,0,0,0,0,0,4,2009,-0.5918896583574303
953,954,60,11075,5,4,1969,1969,562,29,784,1168,800,1968,0,2,1,4,1,7,1,2,530,305,189,0,0,0,0,400,9,2008,-0.1122975179113187
954,955,90,9400,6,5,1975,1975,945,0,945,980,0,980,0,2,0,4,0,4,0,0,0,0,0,0,0,0,0,0,10,2006,-0.6724510677761998
955,956,90,7136,6,6,1946,1950,484,495,979,979,979,1958,0,2,0,4,2,8,0,2,492,0,0,0,0,0,0,0,8,2007,-0.4521659638967522
956,957,160,1300,6,6,1980,1980,285,276,561,561,668,1229,0,1,1,2,1,5,1,2,462,150,0,0,0,0,0,0,5,2009,-0.7165080885520894
957,958,20,7420,5,5,1962,1962,417,640,1057,1057,0,1057,0,1,0,3,1,6,0,2,576,0,0,0,0,0,0,0,4,2007,-0.6158063267786276
958,959,20,8450,7,5,2003,2003,699,638,1337,1337,0,1337,1,2,0,3,1,6,0,2,531,0,39,0,0,0,0,0,10,2007,0.05134284497055669
959,960,160,2572,7,5,1999,1999,604,92,696,696,720,1416,1,2,1,3,1,6,0,2,484,0,44,0,0,0,0,0,5,2010,-0.326288761679925
960,961,20,7207,5,7,1958,2008,696,162,858,858,0,858,1,1,0,2,1,4,0,0,0,117,0,0,0,0,0,0,2,2010,-0.8109159902147097
961,962,60,12227,6,7,1977,1995,896,434,1330,1542,1330,2872,1,2,1,4,1,11,1,2,619,550,282,0,0,0,0,0,7,2008,1.1464745042569535
962,963,160,2308,6,6,1976,1976,556,248,804,804,744,1548,1,2,1,3,1,7,1,2,440,48,0,0,0,0,0,0,7,2007,-0.326288761679925
963,964,20,11923,9,5,2007,2007,0,1800,1800,1800,0,1800,0,2,0,2,1,7,0,2,702,288,136,0,0,0,0,0,5,2009,0.7310797369414237
964,965,60,11316,7,5,2002,2003,624,193,817,824,1070,1894,1,2,1,4,1,8,1,2,510,0,40,0,0,0,0,0,2,2010,0.4277156795988701
965,966,60,10237,6,5,2005,2007,0,783,783,783,701,1484,0,2,1,3,1,8,1,2,393,0,72,0,0,0,0,0,7,2007,-0.025442248381707912
966,967,50,9600,5,7,1940,1950,428,300,728,976,332,1308,1,1,1,2,1,7,2,1,256,0,70,0,0,0,0,0,6,2009,-0.26335016057151134
967,968,20,7390,5,7,1955,1955,902,196,1098,1098,0,1098,1,1,0,3,1,6,0,1,260,0,0,0,0,0,0,0,7,2008,-0.5780431661135794
968,969,50,5925,3,6,1910,1950,0,600,600,600,368,968,0,1,0,2,1,6,0,0,0,0,0,0,0,0,0,0,5,2009,-1.8003107996389716
969,970,190,10382,6,5,1958,1958,513,75,588,1095,0,1095,1,1,0,2,1,6,0,1,264,0,0,0,0,0,0,0,3,2006,-0.5151045650051658
970,971,50,10800,4,4,1949,1950,0,720,720,720,472,1192,0,1,1,4,1,6,0,0,0,0,0,0,0,0,0,0,12,2006,-0.5780431661135794
971,972,160,2268,7,5,2003,2004,567,197,764,764,862,1626,0,2,0,2,1,6,0,2,474,0,27,0,0,0,0,0,7,2009,-0.09970979768963598
972,973,120,7892,6,5,1979,1979,0,918,918,918,0,918,0,2,0,2,1,5,1,1,264,28,0,0,0,0,0,0,4,2010,-1.024907233983316
973,974,20,11639,7,5,2007,2008,0,1428,1428,1428,0,1428,0,2,0,3,1,6,0,2,480,0,120,0,0,0,0,0,12,2008,0.013579684305508523
974,975,70,11414,7,8,1910,1993,0,728,728,1136,883,2019,0,1,0,3,1,8,0,2,532,509,135,0,0,0,0,0,10,2009,-0.16894225890889095
975,976,160,2651,7,5,2000,2000,641,32,673,673,709,1382,1,2,1,3,1,6,0,2,490,153,50,0,0,0,0,0,4,2006,-0.20041155946309774
976,977,30,5900,4,7,1923,1958,0,440,440,869,0,869,0,1,0,2,1,4,0,0,0,0,0,0,0,0,0,0,8,2006,-1.2011353170868742
977,978,120,4274,7,5,2006,2007,1106,135,1241,1241,0,1241,1,1,1,1,1,4,0,2,569,0,116,0,0,0,0,0,11,2007,0.23889987627362924
978,979,20,9450,4,5,1954,1954,552,342,894,894,0,894,0,1,0,3,1,5,0,2,400,0,0,0,0,0,0,0,5,2007,-0.8927361716556474
979,980,20,8816,5,6,1963,1963,651,470,1121,1121,0,1121,1,1,0,3,1,5,0,2,480,0,80,0,0,0,0,0,6,2009,-0.5276922852268485
980,981,85,12122,7,9,1961,2007,867,77,944,999,0,999,1,1,0,3,1,6,0,2,588,144,76,0,0,0,0,0,7,2008,-0.03173610849254928
981,982,60,12203,8,5,1998,1999,854,371,1225,1276,1336,2612,1,2,1,4,1,8,1,3,676,250,0,0,0,0,0,0,7,2009,1.9520885984446477
982,983,20,3182,7,5,2007,2007,0,1266,1266,1266,0,1266,0,2,0,2,1,6,1,2,388,100,16,0,0,0,0,0,3,2008,-0.264671871194788
983,984,60,11250,8,5,2002,2002,0,1128,1128,1149,1141,2290,0,2,1,4,1,9,1,2,779,0,0,0,0,0,0,0,5,2008,0.9438122086878616
984,985,90,10125,5,5,1977,1977,0,0,0,1302,432,1734,0,2,0,4,2,8,0,2,539,0,0,0,0,0,0,0,8,2009,-0.6913326481087239
985,986,190,10880,5,5,1950,1950,1040,124,1164,1164,0,1164,1,1,0,3,1,5,0,1,240,0,48,0,0,0,0,0,8,2008,-0.7039203683304066
986,987,50,5310,6,8,1910,2003,0,485,485,1001,634,1635,0,1,0,2,1,5,0,1,255,394,0,0,0,0,0,0,6,2006,-0.8046221301038684
987,988,20,10159,9,5,2009,2010,1646,284,1930,1940,0,1940,1,2,1,3,1,8,1,3,606,168,95,0,0,0,0,0,4,2010,2.697180933806491
988,989,60,12046,6,6,1976,1976,156,692,848,1118,912,2030,0,2,1,4,1,8,1,2,551,0,224,0,0,0,0,0,6,2007,0.1772200471873839
989,990,60,8125,7,5,2006,2006,0,770,770,778,798,1576,0,2,1,3,1,6,0,2,614,0,50,0,0,0,0,0,8,2006,0.20239548763074935
990,991,60,9452,8,5,1997,1998,1074,322,1396,1407,985,2392,1,2,1,3,1,7,1,3,870,0,70,0,0,0,0,0,6,2006,2.1031412411048405
991,992,70,17671,8,9,1882,1986,216,700,916,916,826,1742,0,1,1,4,1,8,1,2,424,0,169,0,0,0,0,0,11,2009,-0.16264839879804957
992,993,60,9760,6,8,1964,1993,536,169,822,1020,831,1851,0,2,1,3,1,7,1,2,440,239,42,0,0,0,0,0,7,2007,0.07651828541392214
993,994,60,8846,6,5,2005,2006,0,750,750,750,750,1500,0,2,1,3,1,6,0,2,564,0,35,0,0,0,0,0,8,2006,-0.08838084949012152
994,995,20,12456,10,5,2006,2007,1172,528,1700,1718,0,1718,1,2,0,3,1,7,1,3,786,216,48,0,0,0,0,0,7,2009,1.9709701787771718
995,996,50,4712,4,7,1946,1950,384,363,747,774,456,1230,1,1,1,3,1,5,0,1,305,0,57,0,0,63,0,0,8,2006,-0.7467186170841279
996,997,20,10659,5,6,1961,1961,915,135,1050,1050,0,1050,1,1,0,3,1,6,0,1,368,0,319,0,0,0,0,0,1,2006,-0.5591615857810553
997,998,20,11717,6,6,1970,1970,0,1442,1442,1442,0,1442,0,2,0,2,1,6,1,2,615,371,0,0,0,0,0,0,2,2009,0.05134284497055669
998,999,30,9786,3,4,1922,1950,0,1007,1007,1077,0,1077,0,1,0,3,1,6,1,1,210,0,100,48,0,0,0,0,5,2006,-1.1319028558676192
999,1000,20,6762,7,5,2006,2006,686,501,1187,1208,0,1208,1,2,0,2,1,6,0,2,632,105,61,0,0,0,0,0,2,2010,0.3156849696258938
1000,1001,20,10206,3,3,1952,1952,0,0,0,944,0,944,0,1,0,2,1,4,0,2,528,0,0,0,0,0,0,0,7,2009,-1.2451923378627636
1001,1002,30,5400,5,6,1920,1950,0,691,691,691,0,691,0,1,0,2,1,4,0,1,216,0,20,94,0,0,0,0,1,2007,-1.1948414569760328
1002,1003,20,11957,8,5,2006,2006,24,1550,1574,1574,0,1574,0,2,0,3,1,7,1,3,824,144,104,0,0,0,0,0,7,2008,0.6429656953896447
1003,1004,90,11500,5,6,1976,1976,0,1680,1680,1680,0,1680,0,2,0,4,2,8,0,2,528,0,0,0,0,0,0,0,6,2007,-0.5540635590912738
1004,1005,120,3182,7,5,2005,2006,16,1330,1346,1504,0,1504,0,2,0,1,1,7,1,2,457,156,0,0,0,0,0,0,5,2009,0.0009919640838258012
1005,1006,80,8385,5,8,1977,1977,595,390,985,985,0,985,0,2,0,3,1,6,0,1,328,210,0,0,0,0,0,0,11,2008,-0.39048613481050687
1006,1007,20,12155,6,3,1970,1970,1237,420,1657,1657,0,1657,0,2,0,3,1,7,1,2,484,0,0,0,0,147,0,0,3,2007,-0.21929313979562182
1007,1008,160,2217,4,4,1970,1970,273,0,546,546,546,1092,0,1,1,3,1,6,0,1,286,238,0,0,0,0,0,0,8,2009,-1.1696660165326673
1008,1009,20,12118,7,5,2004,2005,0,1710,1710,1710,0,1710,0,2,0,3,1,7,1,2,550,100,48,0,0,180,0,0,4,2009,0.7436674571631063
1009,1010,50,6000,5,5,1926,1950,0,1008,1008,1008,0,1522,0,2,0,4,1,7,0,0,0,0,0,138,0,0,0,0,6,2006,-0.9934379334291092
1010,1011,50,21286,5,5,1948,1950,0,720,720,720,551,1271,0,2,0,4,1,7,1,1,312,0,0,108,0,0,0,0,8,2008,-0.5780431661135794
1011,1012,90,9825,5,5,1965,1965,0,0,0,1664,0,1664,0,2,0,4,2,8,0,0,0,0,0,0,0,0,0,0,5,2010,-1.0186133738724747
1012,1013,70,10592,6,7,1923,1996,0,602,602,900,602,1502,0,1,1,3,1,7,2,1,180,96,0,112,0,53,0,0,8,2007,-0.20041155946309774
1013,1014,30,7200,5,4,1910,2006,247,310,1022,1022,0,1022,1,1,0,2,1,4,0,1,280,0,30,226,0,0,0,0,6,2009,-1.2074291771977155
1014,1015,20,11664,6,5,1948,1950,336,746,1082,1082,0,1082,0,1,0,2,1,5,1,1,240,0,130,0,0,0,0,0,11,2007,-0.7769291456161664
1015,1016,60,8400,8,6,2001,2001,643,167,810,810,855,1665,1,2,1,3,1,6,0,2,528,0,45,0,0,0,0,0,11,2009,0.580027094281231
1016,1017,20,11883,7,5,1996,1996,690,814,1504,1504,0,1504,1,2,0,3,1,6,1,2,478,115,66,0,0,0,0,0,6,2009,0.2779218089608457
1017,1018,120,5814,8,5,1984,1984,1036,184,1220,1360,0,1360,1,1,0,1,1,4,1,2,565,63,0,0,0,0,0,0,8,2009,0.08281214552476349
1018,1019,80,10784,7,5,1991,1992,0,384,384,802,670,1472,0,2,1,3,1,7,1,2,402,164,0,0,0,0,0,0,5,2007,-0.26335016057151134
1019,1020,120,3013,7,5,2005,2005,16,1346,1362,1506,0,1506,0,2,0,2,1,6,1,2,440,142,20,0,0,0,0,0,4,2006,0.40996699408629744
1020,1021,20,7024,4,5,2005,2005,1024,108,1132,1132,0,1132,1,1,1,2,1,5,0,2,451,252,64,0,0,0,0,0,6,2008,-0.06194663702458781
1021,1022,20,7406,7,5,2006,2006,684,515,1199,1220,0,1220,1,2,0,2,1,6,0,2,632,105,54,0,0,0,0,0,7,2006,0.16463232696570118
1022,1023,50,9439,5,5,1930,1950,324,588,912,912,336,1248,0,1,0,2,1,6,0,1,160,0,0,192,0,0,0,0,3,2007,-1.18225373675435
1023,1024,120,3182,7,5,2005,2006,16,1330,1346,1504,0,1504,0,2,0,2,1,7,1,2,437,156,20,0,0,0,0,0,5,2008,0.126869166300653
1024,1025,20,15498,8,6,1976,1976,1165,0,1565,2898,0,2898,1,2,0,2,1,10,1,2,665,0,72,174,0,0,0,0,5,2008,1.3352903075821942
1025,1026,20,7700,5,5,1972,1972,138,276,882,882,0,882,1,1,0,3,1,5,0,2,461,96,0,0,0,0,0,0,3,2007,-0.8612668711014406
1026,1027,20,9300,5,5,1960,1960,697,571,1268,1264,0,1264,1,1,0,3,1,6,2,2,461,0,0,0,0,143,0,0,4,2010,-0.16894225890889095
1027,1028,20,9520,8,5,2007,2008,1513,125,1638,1646,0,1646,1,2,0,3,1,7,1,3,800,192,44,0,0,0,0,0,4,2008,1.4117858833693602
